 -----Test End Time  2016/05/30 16:55:19,,,,,,,,,,
 -----Test Name  T3-2015 Blonde Monent,,,,,,,,,,
 -----Measure Parameters    PTVEC,,,,,,,,,,
 -----Test Code  T3,,,,,,,,,,
 -----Scan Type   Linear,,,,,,,,,,
 -----Periods  00_00:10:00.00,,,,,,,,,,
 -----Memory Wrap  True,,,,,,,,,,
 -----Broadcast Normal Log  False,,,,,,,,,,
 -----Broadcast Alarm Log  False,,,,,,,,,,
 -----Alarm Scan  Disabled,,,,,,,,,,
 -----Scanned Upto =  30000,,,,,,,,,,
 -----Firmware Version  2.4,,,,,,,,,,
 -----TruWare v1.78,,,,,,,,,,
 ,,,,,,,,,,
 ,,,,,,,,,,
ID,Name,Address,Time of Acquisition,Elapsed(Sec),Level(cmH2O),Temperature ('C),Battery Voltage(Volt),Supply Voltage(Volt),Conductivity(uS/cm),Scan No
0,1404704,0,'12/25/2015 11:10:00.00 PM,18501000,37.0985298,9.265,3.514,0,126.2,27008
0,1404704,0,'12/25/2015 11:25:00.00 PM,18501900,37.00154928,9.255,3.514,0,125.8,27009
0,1404704,0,'12/25/2015 11:40:00.00 PM,18502800,36.8830488,9.268,3.514,0,125.5,27010
0,1404704,0,'12/25/2015 11:55:00.00 PM,18503700,36.80969805,9.274,3.514,0,125.1,27011
0,1404704,0,'12/26/2015 12:10:00.00 AM,18504600,36.71651517,9.266,3.514,0,124.7,27012
0,1404704,0,'12/26/2015 12:25:00.00 AM,18505500,36.48078007,9.274,3.514,0,124.4,27013
0,1404704,0,'12/26/2015 12:40:00.00 AM,18506400,36.51488852,9.282,3.514,0,123.9,27014
0,1404704,0,'12/26/2015 12:55:00.00 AM,18507300,36.28660805,9.282,3.514,0,123.5,27015
0,1404704,0,'12/26/2015 01:10:00.00 AM,18508200,36.39505182,9.289,3.514,0,123.1,27016
0,1404704,0,'12/26/2015 01:25:00.00 AM,18509100,36.05136524,9.28,3.514,0,122.9,27017
0,1404704,0,'12/26/2015 01:40:00.00 AM,18510000,36.13547597,9.285,3.514,0,122.5,27018
0,1404704,0,'12/26/2015 01:55:00.00 AM,18510900,35.96746549,9.291,3.514,0,122.3,27019
0,1404704,0,'12/26/2015 02:10:00.00 AM,18511800,35.90424178,9.294,3.514,0,122,27020
0,1404704,0,'12/26/2015 02:25:00.00 AM,18512700,35.73313692,9.298,3.514,0,121.6,27021
0,1404704,0,'12/26/2015 02:40:00.00 AM,18513600,35.80979303,9.301,3.514,0,121.3,27022
0,1404704,0,'12/26/2015 02:55:00.00 AM,18514500,35.51899212,9.313,3.514,0,120.9,27023
0,1404704,0,'12/26/2015 03:10:00.00 AM,18515400,35.70064599,9.314,3.514,0,120.6,27024
0,1404704,0,'12/26/2015 03:25:00.00 AM,18516300,35.36328881,9.303,3.514,0,120.1,27025
0,1404704,0,'12/26/2015 03:40:00.00 AM,18517200,35.28199114,9.313,3.514,0,119.8,27026
0,1404704,0,'12/26/2015 03:55:00.00 AM,18518100,35.35182556,9.311,3.514,0,119.5,27027
0,1404704,0,'12/26/2015 04:10:00.00 AM,18519000,35.21440718,9.327,3.515,0,119.2,27028
0,1404704,0,'12/26/2015 04:25:00.00 AM,18519900,35.11102694,9.331,3.514,0,119,27029
0,1404704,0,'12/26/2015 04:40:00.00 AM,18520800,35.0919684,9.322,3.514,0,118.7,27030
0,1404704,0,'12/26/2015 04:55:00.00 AM,18521700,34.69033262,9.334,3.515,0,118.4,27031
0,1404704,0,'12/26/2015 05:10:00.00 AM,18522600,34.83829999,9.331,3.515,0,118.2,27032
0,1404704,0,'12/26/2015 05:25:00.00 AM,18523500,34.63800955,9.336,3.515,0,117.9,27033
0,1404704,0,'12/26/2015 05:40:00.00 AM,18524400,34.55804809,9.338,3.514,0,117.7,27034
0,1404704,0,'12/26/2015 05:55:00.00 AM,18525300,34.73899869,9.352,3.515,0,117.5,27035
0,1404704,0,'12/26/2015 06:10:00.00 AM,18526200,34.55572731,9.357,3.515,0,117.4,27036
0,1404704,0,'12/26/2015 06:25:00.00 AM,18527100,34.44679125,9.356,3.515,0,117.1,27037
0,1404704,0,'12/26/2015 06:40:00.00 AM,18528000,34.45298,9.36,3.515,0,116.9,27038
0,1404704,0,'12/26/2015 06:55:00.00 AM,18528900,34.04487416,9.36,3.515,0,116.7,27039
0,1404704,0,'12/26/2015 07:10:00.00 AM,18529800,34.28567278,9.368,3.515,0,116.5,27040
0,1404704,0,'12/26/2015 07:25:00.00 AM,18530700,34.07933425,9.361,3.515,0,116.3,27041
0,1404704,0,'12/26/2015 07:40:00.00 AM,18531600,33.96941361,9.373,3.515,0,116.1,27042
0,1404704,0,'12/26/2015 07:55:00.00 AM,18532500,34.02180701,9.372,3.515,0,116,27043
0,1404704,0,'12/26/2015 08:10:00.00 AM,18533400,33.95513729,9.382,3.515,0,115.9,27044
0,1404704,0,'12/26/2015 08:25:00.00 AM,18534300,33.84577928,9.372,3.515,0,115.7,27045
0,1404704,0,'12/26/2015 08:40:00.00 AM,18535200,33.71961318,9.374,3.515,0,115.6,27046
0,1404704,0,'12/26/2015 08:55:00.00 AM,18536100,33.60146432,9.385,3.515,0,115.6,27047
0,1404704,0,'12/26/2015 09:10:00.00 AM,18537000,33.62256233,9.388,3.515,0,115.4,27048
0,1404704,0,'12/26/2015 09:25:00.00 AM,18537900,33.49681819,9.381,3.515,0,115.2,27049
0,1404704,0,'12/26/2015 09:40:00.00 AM,18538800,33.2829547,9.376,3.515,0,115.1,27050
0,1404704,0,'12/26/2015 09:55:00.00 AM,18539700,33.33626233,9.393,3.515,0,114.9,27051
0,1404704,0,'12/26/2015 10:10:00.00 AM,18540600,33.27184308,9.384,3.515,0,114.8,27052
0,1404704,0,'12/26/2015 10:25:00.00 AM,18541500,33.34610807,9.394,3.515,0,114.7,27053
0,1404704,0,'12/26/2015 10:40:00.00 AM,18542400,33.23098326,9.388,3.515,0,114.6,27054
0,1404704,0,'12/26/2015 10:55:00.00 AM,18543300,33.19427273,9.39,3.515,0,114.4,27055
0,1404704,0,'12/26/2015 11:10:00.00 AM,18544200,33.09370555,9.4,3.515,0,114.4,27056
0,1404704,0,'12/26/2015 11:25:00.00 AM,18545100,33.10974003,9.399,3.515,0,114.3,27057
0,1404704,0,'12/26/2015 11:40:00.00 AM,18546000,32.93427492,9.402,3.515,0,114.2,27058
0,1404704,0,'12/26/2015 11:55:00.00 AM,18546900,32.87906846,9.401,3.515,0,114.2,27059
0,1404704,0,'12/26/2015 12:10:00.00 PM,18547800,32.79580164,9.407,3.515,0,114.1,27060
0,1404704,0,'12/26/2015 12:25:00.00 PM,18548700,32.88356937,9.401,3.515,0,114,27061
0,1404704,0,'12/26/2015 12:40:00.00 PM,18549600,32.74530707,9.409,3.515,0,114,27062
0,1404704,0,'12/26/2015 12:55:00.00 PM,18550500,32.63412056,9.412,3.515,0,114,27063
0,1404704,0,'12/26/2015 01:10:00.00 PM,18551400,32.73468774,9.41,3.515,0,113.8,27064
0,1404704,0,'12/26/2015 01:25:00.00 PM,18552300,32.62350123,9.419,3.515,0,113.9,27065
0,1404704,0,'12/26/2015 01:40:00.00 PM,18553200,32.62680658,9.423,3.515,0,113.9,27066
0,1404704,0,'12/26/2015 01:55:00.00 PM,18554100,32.46793857,9.424,3.515,0,113.8,27067
0,1404704,0,'12/26/2015 02:10:00.00 PM,18555000,32.40935643,9.434,3.515,0,113.9,27068
0,1404704,0,'12/26/2015 02:25:00.00 PM,18555900,32.41259146,9.426,3.515,0,113.9,27069
0,1404704,0,'12/26/2015 02:40:00.00 PM,18556800,32.44416814,9.439,3.515,0,113.8,27070
0,1404704,0,'12/26/2015 02:55:00.00 PM,18557700,32.35984643,9.434,3.515,0,113.8,27071
0,1404704,0,'12/26/2015 03:10:00.00 PM,18558600,32.3244721,9.436,3.515,0,113.8,27072
0,1404704,0,'12/26/2015 03:25:00.00 PM,18559500,32.13473066,9.445,3.515,0,113.7,27073
0,1404704,0,'12/26/2015 03:40:00.00 PM,18560400,32.09309726,9.44,3.515,0,113.8,27074
0,1404704,0,'12/26/2015 03:55:00.00 PM,18561300,32.19282052,9.448,3.515,0,113.7,27075
0,1404704,0,'12/26/2015 04:10:00.00 PM,18562200,32.10160679,9.455,3.515,0,113.7,27076
0,1404704,0,'12/26/2015 04:25:00.00 PM,18563100,32.04070387,9.465,3.515,0,113.7,27077
0,1404704,0,'12/26/2015 04:40:00.00 PM,18564000,32.00743934,9.464,3.515,0,113.7,27078
0,1404704,0,'12/26/2015 04:55:00.00 PM,18564900,31.93176781,9.464,3.515,0,113.7,27079
0,1404704,0,'12/26/2015 05:10:00.00 PM,18565800,31.97684722,9.473,3.515,0,113.7,27080
0,1404704,0,'12/26/2015 05:25:00.00 PM,18566700,31.73731448,9.474,3.515,0,113.7,27081
0,1404704,0,'12/26/2015 05:40:00.00 PM,18567600,31.73668154,9.471,3.515,0,113.7,27082
0,1404704,0,'12/26/2015 05:55:00.00 PM,18568500,31.86587169,9.476,3.515,0,113.5,27083
0,1404704,0,'12/26/2015 06:10:00.00 PM,18569400,31.66804268,9.481,3.515,0,113.7,27084
0,1404704,0,'12/26/2015 06:25:00.00 PM,18570300,31.62359621,9.485,3.515,0,113.7,27085
0,1404704,0,'12/26/2015 06:40:00.00 PM,18571200,31.63527044,9.487,3.515,0,113.7,27086
0,1404704,0,'12/26/2015 06:55:00.00 PM,18572100,31.49384345,9.488,3.515,0,113.7,27087
0,1404704,0,'12/26/2015 07:10:00.00 PM,18573000,31.56445145,9.484,3.515,0,113.7,27088
0,1404704,0,'12/26/2015 07:25:00.00 PM,18573900,31.3738661,9.498,3.515,0,113.7,27089
0,1404704,0,'12/26/2015 07:40:00.00 PM,18574800,31.40720095,9.491,3.515,0,113.7,27090
0,1404704,0,'12/26/2015 07:55:00.00 PM,18575700,31.41662473,9.502,3.515,0,113.7,27091
0,1404704,0,'12/26/2015 08:10:00.00 PM,18576600,31.27175173,9.495,3.515,0,113.6,27092
0,1404704,0,'12/26/2015 08:25:00.00 PM,18577500,31.14825804,9.498,3.515,0,113.6,27093
0,1404704,0,'12/26/2015 08:40:00.00 PM,18578400,31.14424942,9.502,3.515,0,113.6,27094
0,1404704,0,'12/26/2015 08:55:00.00 PM,18579300,31.12083063,9.502,3.515,0,113.6,27095
0,1404704,0,'12/26/2015 09:10:00.00 PM,18580200,30.96765908,9.5,3.515,0,113.6,27096
0,1404704,0,'12/26/2015 09:25:00.00 PM,18581100,31.01632515,9.5,3.515,0,113.7,27097
0,1404704,0,'12/26/2015 09:40:00.00 PM,18582000,30.97785645,9.501,3.515,0,113.7,27098
0,1404704,0,'12/26/2015 09:55:00.00 PM,18582900,30.85703518,9.504,3.515,0,113.7,27099
0,1404704,0,'12/26/2015 10:10:00.00 PM,18583800,30.73002516,9.504,3.515,0,113.7,27100
0,1404704,0,'12/26/2015 10:25:00.00 PM,18584700,30.78931057,9.508,3.515,0,113.8,27101
0,1404704,0,'12/26/2015 10:40:00.00 PM,18585600,30.72946255,9.498,3.515,0,113.8,27102
0,1404704,0,'12/26/2015 10:55:00.00 PM,18586500,30.64464854,9.504,3.515,0,113.8,27103
0,1404704,0,'12/26/2015 11:10:00.00 PM,18587400,30.56651558,9.51,3.515,0,113.9,27104
0,1404704,0,'12/26/2015 11:25:00.00 PM,18588300,30.54513626,9.505,3.515,0,113.9,27105
0,1404704,0,'12/26/2015 11:40:00.00 PM,18589200,30.54984815,9.51,3.515,0,114,27106
0,1404704,0,'12/26/2015 11:55:00.00 PM,18590100,30.44639758,9.502,3.515,0,113.8,27107
0,1404704,0,'12/27/2015 12:10:00.00 AM,18591000,30.48444432,9.516,3.515,0,114,27108
0,1404704,0,'12/27/2015 12:25:00.00 AM,18591900,30.27880905,9.511,3.515,0,114,27109
0,1404704,0,'12/27/2015 12:40:00.00 AM,18592800,30.39231635,9.519,3.515,0,114,27110
0,1404704,0,'12/27/2015 12:55:00.00 AM,18593700,30.2786684,9.522,3.515,0,114,27111
0,1404704,0,'12/27/2015 01:10:00.00 AM,18594600,30.27620696,9.519,3.515,0,114.1,27112
0,1404704,0,'12/27/2015 01:25:00.00 AM,18595500,30.25855496,9.513,3.515,0,114.1,27113
0,1404704,0,'12/27/2015 01:40:00.00 AM,18596400,30.24216884,9.532,3.515,0,114.1,27114
0,1404704,0,'12/27/2015 01:55:00.00 AM,18597300,30.05284936,9.519,3.515,0,114.1,27115
0,1404704,0,'12/27/2015 02:10:00.00 AM,18598200,30.08752043,9.518,3.515,0,114.1,27116
0,1404704,0,'12/27/2015 02:25:00.00 AM,18599100,30.09075546,9.525,3.515,0,114.2,27117
0,1404704,0,'12/27/2015 02:40:00.00 AM,18600000,30.06002269,9.515,3.515,0,114.3,27118
0,1404704,0,'12/27/2015 02:55:00.00 AM,18600900,30.05200544,9.524,3.515,0,114.2,27119
0,1404704,0,'12/27/2015 03:10:00.00 AM,18601800,29.94313971,9.519,3.515,0,114.2,27120
0,1404704,0,'12/27/2015 03:25:00.00 AM,18602700,29.8019237,9.519,3.515,0,114.1,27121
0,1404704,0,'12/27/2015 03:40:00.00 AM,18603600,29.94749997,9.509,3.515,0,114,27122
0,1404704,0,'12/27/2015 03:55:00.00 AM,18604500,29.83343006,9.529,3.515,0,114.2,27123
0,1404704,0,'12/27/2015 04:10:00.00 AM,18605400,29.78152896,9.522,3.515,0,114.2,27124
0,1404704,0,'12/27/2015 04:25:00.00 AM,18606300,29.80762016,9.526,3.515,0,114.2,27125
0,1404704,0,'12/27/2015 04:40:00.00 AM,18607200,29.70128619,9.524,3.515,0,114.4,27126
0,1404704,0,'12/27/2015 04:55:00.00 AM,18608100,29.64516548,9.525,3.515,0,114.3,27127
0,1404704,0,'12/27/2015 05:10:00.00 AM,18609000,29.59417863,9.523,3.515,0,114.4,27128
0,1404704,0,'12/27/2015 05:25:00.00 AM,18609900,29.52420356,9.52,3.515,0,114.4,27129
0,1404704,0,'12/27/2015 05:40:00.00 AM,18610800,29.44480472,9.531,3.515,0,114.4,27130
0,1404704,0,'12/27/2015 05:55:00.00 AM,18611700,29.41561914,9.515,3.515,0,114.4,27131
0,1404704,0,'12/27/2015 06:10:00.00 AM,18612600,29.28825748,9.52,3.515,0,114.5,27132
0,1404704,0,'12/27/2015 06:25:00.00 AM,18613500,29.32757011,9.53,3.515,0,114.5,27133
0,1404704,0,'12/27/2015 06:40:00.00 AM,18614400,29.19598885,9.529,3.515,0,114.6,27134
0,1404704,0,'12/27/2015 06:55:00.00 AM,18615300,29.10618166,9.521,3.515,0,114.5,27135
0,1404704,0,'12/27/2015 07:10:00.00 AM,18616200,29.06229779,9.52,3.515,0,114.6,27136
0,1404704,0,'12/27/2015 07:25:00.00 AM,18617100,28.95490892,9.515,3.515,0,114.7,27137
0,1404704,0,'12/27/2015 07:40:00.00 AM,18618000,28.8608118,9.51,3.515,0,114.8,27138
0,1404704,0,'12/27/2015 07:55:00.00 AM,18618900,28.81798284,9.513,3.515,0,114.8,27139
0,1404704,0,'12/27/2015 08:10:00.00 AM,18619800,28.7551811,9.508,3.515,0,114.8,27140
0,1404704,0,'12/27/2015 08:25:00.00 AM,18620700,28.70644469,9.514,3.515,0,114.9,27141
0,1404704,0,'12/27/2015 08:40:00.00 AM,18621600,28.69758353,9.513,3.515,0,114.9,27142
0,1404704,0,'12/27/2015 08:55:00.00 AM,18622500,28.59750863,9.505,3.515,0,114.9,27143
0,1404704,0,'12/27/2015 09:10:00.00 AM,18623400,28.60960483,9.507,3.515,0,114.9,27144
0,1404704,0,'12/27/2015 09:25:00.00 AM,18624300,28.43083436,9.505,3.515,0,114.8,27145
0,1404704,0,'12/27/2015 09:40:00.00 AM,18625200,28.39686656,9.503,3.515,0,115,27146
0,1404704,0,'12/27/2015 09:55:00.00 AM,18626100,28.28870409,9.495,3.515,0,115,27147
0,1404704,0,'12/27/2015 10:10:00.00 AM,18627000,28.23835018,9.495,3.515,0,115,27148
0,1404704,0,'12/27/2015 10:25:00.00 AM,18627900,28.15079344,9.499,3.515,0,115,27149
0,1404704,0,'12/27/2015 10:40:00.00 AM,18628800,28.06302571,9.502,3.515,0,115,27150
0,1404704,0,'12/27/2015 10:55:00.00 AM,18629700,28.06471356,9.492,3.515,0,115,27151
0,1404704,0,'12/27/2015 11:10:00.00 AM,18630600,27.98819811,9.497,3.515,0,115,27152
0,1404704,0,'12/27/2015 11:25:00.00 AM,18631500,27.9165352,9.494,3.515,0,114.9,27153
0,1404704,0,'12/27/2015 11:40:00.00 AM,18632400,27.84648981,9.486,3.515,0,114.8,27154
0,1404704,0,'12/27/2015 11:55:00.00 AM,18633300,27.73368578,9.492,3.515,0,114.9,27155
0,1404704,0,'12/27/2015 12:10:00.00 PM,18634200,27.74620393,9.477,3.515,0,114.8,27156
0,1404704,0,'12/27/2015 12:25:00.00 PM,18635100,27.71343169,9.483,3.515,0,114.8,27157
0,1404704,0,'12/27/2015 12:40:00.00 PM,18636000,27.54823427,9.476,3.515,0,114.8,27158
0,1404704,0,'12/27/2015 12:55:00.00 PM,18636900,27.49070703,9.484,3.515,0,114.7,27159
0,1404704,0,'12/27/2015 01:10:00.00 PM,18637800,27.48557318,9.474,3.515,0,114.7,27160
0,1404704,0,'12/27/2015 01:25:00.00 PM,18638700,27.47312536,9.472,3.515,0,114.6,27161
0,1404704,0,'12/27/2015 01:40:00.00 PM,18639600,27.38985854,9.471,3.515,0,114.5,27162
0,1404704,0,'12/27/2015 01:55:00.00 PM,18640500,27.28338392,9.463,3.515,0,114.5,27163
0,1404704,0,'12/27/2015 02:10:00.00 PM,18641400,27.335496,9.477,3.515,0,114.4,27164
0,1404704,0,'12/27/2015 02:25:00.00 PM,18642300,27.16115611,9.467,3.515,0,114.4,27165
0,1404704,0,'12/27/2015 02:40:00.00 PM,18643200,27.08752406,9.47,3.515,0,114.6,27166
0,1404704,0,'12/27/2015 02:55:00.00 PM,18644100,27.10601998,9.481,3.515,0,114.5,27167
0,1404704,0,'12/27/2015 03:10:00.00 PM,18645000,27.01895553,9.477,3.515,0,114.4,27168
0,1404704,0,'12/27/2015 03:25:00.00 PM,18645900,27.01916651,9.472,3.515,0,114.4,27169
0,1404704,0,'12/27/2015 03:40:00.00 PM,18646800,26.90861293,9.468,3.515,0,114.3,27170
0,1404704,0,'12/27/2015 03:55:00.00 PM,18647700,26.88111519,9.469,3.515,0,114.3,27171
0,1404704,0,'12/27/2015 04:10:00.00 PM,18648600,26.8234473,9.472,3.515,0,114.1,27172
0,1404704,0,'12/27/2015 04:25:00.00 PM,18649500,26.80987425,9.462,3.515,0,114.2,27173
0,1404704,0,'12/27/2015 04:40:00.00 PM,18650400,26.81198405,9.466,3.515,0,114.1,27174
0,1404704,0,'12/27/2015 04:55:00.00 PM,18651300,26.73722677,9.472,3.515,0,114.1,27175
0,1404704,0,'12/27/2015 05:10:00.00 PM,18652200,26.67758972,9.475,3.515,0,114.1,27176
0,1404704,0,'12/27/2015 05:25:00.00 PM,18653100,26.62660287,9.492,3.515,0,114,27177
0,1404704,0,'12/27/2015 05:40:00.00 PM,18654000,26.55430702,9.484,3.515,0,114,27178
0,1404704,0,'12/27/2015 05:55:00.00 PM,18654900,26.56872399,9.48,3.515,0,113.8,27179
0,1404704,0,'12/27/2015 06:10:00.00 PM,18655800,26.44635554,9.472,3.515,0,113.7,27180
0,1404704,0,'12/27/2015 06:25:00.00 PM,18656700,26.50838368,9.484,3.515,0,113.7,27181
0,1404704,0,'12/27/2015 06:40:00.00 PM,18657600,26.50725846,9.483,3.515,0,113.6,27182
0,1404704,0,'12/27/2015 06:55:00.00 PM,18658500,26.43510326,9.484,3.515,0,113.7,27183
0,1404704,0,'12/27/2015 07:10:00.00 PM,18659400,26.43566588,9.487,3.515,0,113.8,27184
0,1404704,0,'12/27/2015 07:25:00.00 PM,18660300,26.41731061,9.482,3.515,0,113.9,27185
0,1404704,0,'12/27/2015 07:40:00.00 PM,18661200,26.39206332,9.495,3.515,0,114,27186
0,1404704,0,'12/27/2015 07:55:00.00 PM,18662100,26.33833372,9.489,3.515,0,114,27187
0,1404704,0,'12/27/2015 08:10:00.00 PM,18663000,26.40844944,9.496,3.515,0,114.1,27188
0,1404704,0,'12/27/2015 08:25:00.00 PM,18663900,26.39220398,9.495,3.515,0,114.2,27189
0,1404704,0,'12/27/2015 08:40:00.00 PM,18664800,26.43658012,9.499,3.515,0,114.2,27190
0,1404704,0,'12/27/2015 08:55:00.00 PM,18665700,26.43700208,9.49,3.515,0,114.1,27191
0,1404704,0,'12/27/2015 09:10:00.00 PM,18666600,26.29831783,9.488,3.515,0,114.2,27192
0,1404704,0,'12/27/2015 09:25:00.00 PM,18667500,26.3340438,9.499,3.515,0,114.2,27193
0,1404704,0,'12/27/2015 09:40:00.00 PM,18668400,26.25949749,9.493,3.515,0,114.2,27194
0,1404704,0,'12/27/2015 09:55:00.00 PM,18669300,26.26913225,9.505,3.515,0,114.1,27195
0,1404704,0,'12/27/2015 10:10:00.00 PM,18670200,26.23143714,9.49,3.515,0,114.1,27196
0,1404704,0,'12/27/2015 10:25:00.00 PM,18671100,26.23509413,9.495,3.515,0,114.2,27197
0,1404704,0,'12/27/2015 10:40:00.00 PM,18672000,26.1873423,9.51,3.515,0,114.3,27198
0,1404704,0,'12/27/2015 10:55:00.00 PM,18672900,26.2226463,9.509,3.515,0,114.2,27199
0,1404704,0,'12/27/2015 11:10:00.00 PM,18673800,26.17714493,9.504,3.515,0,114.3,27200
0,1404704,0,'12/27/2015 11:25:00.00 PM,18674700,26.12221977,9.501,3.515,0,114.3,27201
0,1404704,0,'12/27/2015 11:40:00.00 PM,18675600,26.1665256,9.502,3.515,0,114.3,27202
0,1404704,0,'12/27/2015 11:55:00.00 PM,18676500,26.04387583,9.505,3.515,0,114.3,27203
0,1404704,0,'12/28/2015 12:10:00.00 AM,18677400,26.06441123,9.505,3.515,0,114.3,27204
0,1404704,0,'12/28/2015 12:25:00.00 AM,18678300,26.08684544,9.502,3.515,0,114.3,27205
0,1404704,0,'12/28/2015 12:40:00.00 AM,18679200,26.03677283,9.515,3.515,0,114.3,27206
0,1404704,0,'12/28/2015 12:55:00.00 AM,18680100,25.92945429,9.51,3.515,0,114.3,27207
0,1404704,0,'12/28/2015 01:10:00.00 AM,18681000,25.99429551,9.512,3.515,0,114.3,27208
0,1404704,0,'12/28/2015 01:25:00.00 AM,18681900,25.98789578,9.497,3.515,0,114.4,27209
0,1404704,0,'12/28/2015 01:40:00.00 AM,18682800,25.93529141,9.512,3.515,0,114.4,27210
0,1404704,0,'12/28/2015 01:55:00.00 AM,18683700,26.02924788,9.509,3.515,0,114.4,27211
0,1404704,0,'12/28/2015 02:10:00.00 AM,18684600,25.9990074,9.507,3.515,0,114.4,27212
0,1404704,0,'12/28/2015 02:25:00.00 AM,18685500,25.93704957,9.505,3.515,0,114.4,27213
0,1404704,0,'12/28/2015 02:40:00.00 AM,18686400,25.89773695,9.507,3.515,0,114.5,27214
0,1404704,0,'12/28/2015 02:55:00.00 AM,18687300,25.97488534,9.51,3.515,0,114.5,27215
0,1404704,0,'12/28/2015 03:10:00.00 AM,18688200,25.90617615,9.515,3.515,0,114.5,27216
0,1404704,0,'12/28/2015 03:25:00.00 AM,18689100,25.84105363,9.507,3.515,0,114.5,27217
0,1404704,0,'12/28/2015 03:40:00.00 AM,18690000,25.9060355,9.509,3.515,0,114.5,27218
0,1404704,0,'12/28/2015 03:55:00.00 AM,18690900,25.90765301,9.517,3.515,0,114.6,27219
0,1404704,0,'12/28/2015 04:10:00.00 AM,18691800,25.82361261,9.522,3.515,0,114.6,27220
0,1404704,0,'12/28/2015 04:25:00.00 AM,18692700,25.75441113,9.514,3.515,0,114.7,27221
0,1404704,0,'12/28/2015 04:40:00.00 AM,18693600,25.84196788,9.525,3.515,0,114.6,27222
0,1404704,0,'12/28/2015 04:55:00.00 AM,18694500,25.78549554,9.515,3.515,0,114.7,27223
0,1404704,0,'12/28/2015 05:10:00.00 AM,18695400,25.7374624,9.518,3.515,0,114.8,27224
0,1404704,0,'12/28/2015 05:25:00.00 AM,18696300,25.76517112,9.515,3.515,0,114.8,27225
0,1404704,0,'12/28/2015 05:40:00.00 AM,18697200,25.78437031,9.514,3.515,0,114.8,27226
0,1404704,0,'12/28/2015 05:55:00.00 AM,18698100,25.81573602,9.521,3.515,0,114.8,27227
0,1404704,0,'12/28/2015 06:10:00.00 AM,18699000,25.64364658,9.515,3.515,0,114.8,27228
0,1404704,0,'12/28/2015 06:25:00.00 AM,18699900,25.64195874,9.52,3.515,0,114.9,27229
0,1404704,0,'12/28/2015 06:40:00.00 AM,18700800,25.67648915,9.521,3.515,0,114.8,27230
0,1404704,0,'12/28/2015 06:55:00.00 AM,18701700,25.65876682,9.511,3.515,0,114.9,27231
0,1404704,0,'12/28/2015 07:10:00.00 AM,18702600,25.59040927,9.529,3.515,0,114.9,27232
0,1404704,0,'12/28/2015 07:25:00.00 AM,18703500,25.63682489,9.508,3.515,0,114.9,27233
0,1404704,0,'12/28/2015 07:40:00.00 AM,18704400,25.56910028,9.523,3.515,0,115,27234
0,1404704,0,'12/28/2015 07:55:00.00 AM,18705300,25.57092877,9.519,3.515,0,115,27235
0,1404704,0,'12/28/2015 08:10:00.00 AM,18706200,25.61403904,9.516,3.515,0,115,27236
0,1404704,0,'12/28/2015 08:25:00.00 AM,18707100,25.58302497,9.519,3.515,0,115.1,27237
0,1404704,0,'12/28/2015 08:40:00.00 AM,18708000,25.54209483,9.526,3.515,0,115.2,27238
0,1404704,0,'12/28/2015 08:55:00.00 AM,18708900,25.52690426,9.522,3.515,0,115.2,27239
0,1404704,0,'12/28/2015 09:10:00.00 AM,18709800,25.49378038,9.527,3.515,0,115.1,27240
0,1404704,0,'12/28/2015 09:25:00.00 AM,18710700,25.48238746,9.526,3.515,0,115.2,27241
0,1404704,0,'12/28/2015 09:40:00.00 AM,18711600,25.52472413,9.524,3.515,0,115.1,27242
0,1404704,0,'12/28/2015 09:55:00.00 AM,18712500,25.49743737,9.518,3.515,0,115.1,27243
0,1404704,0,'12/28/2015 10:10:00.00 AM,18713400,25.38864197,9.525,3.515,0,115,27244
0,1404704,0,'12/28/2015 10:25:00.00 AM,18714300,25.43379171,9.523,3.516,0,115.1,27245
0,1404704,0,'12/28/2015 10:40:00.00 AM,18715200,25.40158208,9.521,3.515,0,115.1,27246
0,1404704,0,'12/28/2015 10:55:00.00 AM,18716100,25.3818906,9.516,3.515,0,115.1,27247
0,1404704,0,'12/28/2015 11:10:00.00 AM,18717000,25.39461974,9.526,3.515,0,115.1,27248
0,1404704,0,'12/28/2015 11:25:00.00 AM,18717900,25.31282978,9.526,3.515,0,115.2,27249
0,1404704,0,'12/28/2015 11:40:00.00 AM,18718800,25.36388697,9.526,3.515,0,115.2,27250
0,1404704,0,'12/28/2015 11:55:00.00 AM,18719700,25.34454713,9.531,3.515,0,115.4,27251
0,1404704,0,'12/28/2015 12:10:00.00 PM,18720600,25.2989051,9.521,3.515,0,115.3,27252
0,1404704,0,'12/28/2015 12:25:00.00 PM,18721500,25.30228078,9.515,3.515,0,115.4,27253
0,1404704,0,'12/28/2015 12:40:00.00 PM,18722400,25.30361699,9.515,3.515,0,115.5,27254
0,1404704,0,'12/28/2015 12:55:00.00 PM,18723300,25.26760972,9.531,3.515,0,115.6,27255
0,1404704,0,'12/28/2015 01:10:00.00 PM,18724200,25.27386879,9.519,3.515,0,115.5,27256
0,1404704,0,'12/28/2015 01:25:00.00 PM,18725100,25.24672269,9.533,3.515,0,115.4,27257
0,1404704,0,'12/28/2015 01:40:00.00 PM,18726000,25.1529772,9.53,3.515,0,115.3,27258
0,1404704,0,'12/28/2015 01:55:00.00 PM,18726900,25.16296359,9.525,3.515,0,115.3,27259
